"16.1364994","-22.88890076","GVBA","BVC"
"14.941126","-23.484728","GVNP","RAI"
"9.624699593","41.85419846","HADR","DIR"
"9.3325","42.9121","HAJJ","JIJ"
"-3.32402","29.318501","HBBA","BJM"
"11.275235","49.139231","HCMF","BSA"
"9.513207","44.082389","HCMH","HGA"
"2.01444006","45.30469894","HCMM","MGQ"
"6.780829906","47.45470047","HCMR","GLK"
"8.457942","48.567407","HCGR","GGR"
"11.5473","43.1595","HDAM","JIB"
"30.924324","28.46161","HEAL","DBB"
"30.111534","31.396694","HECA","CAI"
"27.176776","33.796692","HEGN","HRG"
"25.674629","32.700012","HELX","LXR"
"25.555548","34.59245","HEMA","RMF"
"31.325464","27.221716","HEMM","MUH"
"28.684601","34.062681","HESC","SKV"
"26.339115","31.737624","HESG","HMB"
"27.977272","34.394717","HESH","SSH"
"23.968137","32.824445","HESN","ASW"
"30.108078","30.889252","HESX","SPX"
"29.594496","34.775752","HETB","TCP"
"15.29189968","38.91070175","HHAS","ASM"
"15.67000008","39.37009811","HHMS","MSW"
"13.07180023","42.64500046","HHSB","ASA"
"4.87201","31.601101","HJJJ","JUB"
"0.404457986","35.23889923","HKEL","EDL"
"-1.319239974","36.92779922","HKJK","NBO"
"-0.086139001","34.72890091","HKKI","KIS"
"-4.03483","39.5942","HKMO","MBA"
"32.096802","20.269501","HLLB","BEN"
"32.89177","13.287878","HLLM","MJI"
"32.7887","21.9643","HLLQ","LAQ"
"-1.96863","30.1395","HRYR","KGL"
"19.43359947","37.23410034","HSPN","PZU"
"15.5895","32.5532","HSSK","KRT"
"-6.87811","39.202599","HTDA","DAR"
"-3.42941","37.074501","HTKJ","JRO"
"-6.22202","39.224899","HTZA","ZNZ"
"0.042386","32.443501","HUEN","EBB"
"15.744257","73.860625","VOGA","GOX"
"31.3274","-92.549797","KAEX","AEX"
"42.74829865","-73.80169678","KALB","ALB"
"27.7409","-98.026901","KALI","ALI"
"35.219398","-101.706001","KAMA","AMA"
"43.991901","-76.021698","KART","ART"
"33.6367","-84.428101","KATL","ATL"
"44.258099","-88.519096","KATW","ATW"
"30.197535","-97.662015","KAUS","AUS"
"41.33850098","-75.7233963","KAVP","AVP"
"42.23490143","-85.55210114","KAZO","AZO"
"41.93851","-72.688066","KBDL","BDL"
"47.529999","-122.302002","KBFI","BFI"
"44.8074","-68.828102","KBGR","BGR"
"33.562901","-86.753502","KBHM","BHM"
"45.807701","-108.542999","KBIL","BIL"
"48.7928009","-122.538002","KBLI","BLI"
"36.1245","-86.6782","KBNA","BNA"
"42.36197","-71.0079","KBOS","BOS"
"25.90679932","-97.42590332","KBRO","BRO"
"44.471901","-73.153297","KBTV","BTV"
"42.940498","-78.732201","KBUF","BUF"
"39.1754","-76.668297","KBWI","BWI"
"35.96429825","-89.94400024","KBYH","BYH"
"45.7775","-111.153","KBZN","BZN"
"32.898602","-80.040497","KCHS","CHS"
"46.247707","-84.471379","KCIU","CIU"
"41.411701","-81.8498","KCLE","CLE"
"48.120201","-123.5","KCLM","CLM"
"35.2140007","-80.94309998","KCLT","CLT"
"39.998001","-82.891899","KCMH","CMH"
"42.908001","-106.463997","KCPR","CPR"
"27.770399","-97.501198","KCRP","CRP"
"39.048801","-84.667801","KCVG","CVG"
"30.2106","-93.143204","KCWF","CWF"
"29.179899","-81.058098","KDAB","DAB"
"39.902401","-84.219398","KDAY","DAY"
"39.86169815","-104.6729965","KDEN","DEN"
"42.40919876","-83.00990295","KDET","DET"
"32.896801","-97.038002","KDFW","DFW"
"46.842098","-92.193604","KDLH","DLH"
"29.37420082","-100.927002","KDRT","DRT"
"41.534","-93.663101","KDSM","DSM"
"30.357106","-85.795414","KECP","ECP"
"31.807199","-106.377998","KELP","ELP"
"42.083127","-80.173867","KERI","ERI"
"40.692501","-74.168701","KEWR","EWR"
"24.556101","-81.759598","KEYW","EYW"
"46.92070007","-96.81580353","KFAR","FAR"
"36.776199","-119.718002","KFAT","FAT"
"26.072599","-80.152702","KFLL","FLL"
"42.9654007","-83.74359894","KFNT","FNT"
"32.819801","-97.362396","KFTW","FTW"
"40.9785","-85.195099","KFWA","FWA"
"47.6199","-117.533997","KGEG","GEG"
"47.949299","-97.176102","KGFK","GFK"
"48.3105011","-114.2559967","KGPI","FCA"
"30.407301","-89.070099","KGPT","GPT"
"44.483459","-88.130805","KGRB","GRB"
"42.88079834","-85.52279663","KGRR","GRR"
"36.097801","-79.937302","KGSO","GSO"
"34.895699","-82.218903","KGSP","GSP"
"47.48199844","-111.3710022","KGTF","GTF"
"26.22850037","-97.65440369","KHRL","HRL"
"34.637199","-86.775101","KHSV","HSV"
"39.4515","-87.307602","KHUF","HUF"
"38.9445","-77.455803","KIAD","IAD"
"43.1073","-78.946198","KIAG","IAG"
"35.157398","-114.559998","KIFP","IFP"
"34.27059937","-77.90260315","KILM","ILM"
"39.7173","-86.294403","KIND","IND"
"48.56620026","-93.40309906","KINL","INL"
"32.311199","-90.075897","KJAN","JAN"
"30.492469","-81.687813","KJAX","JAX"
"40.639447","-73.779317","KJFK","JFK"
"27.987656","-82.018776","KLAL","LAL"
"42.77870178","-84.58740234","KLAN","LAN"
"36.083361","-115.151817","KLAS","LAS"
"33.942501","-118.407997","KLAX","LAX"
"33.663601","-101.822998","KLBB","LBB"
"39.813801","-82.927803","KLCK","LCK"
"28.82309914","-81.80870056","KLEE","LEE"
"27.54380035","-99.46160126","KLRD","LRD"
"31.942499","-102.202003","KMAF","MAF"
"43.532902","-84.079597","KMBS","MBS"
"39.2976","-94.713898","KMCI","MCI"
"28.42939949","-81.30899811","KMCO","MCO"
"40.193501","-76.763397","KMDT","MDT"
"41.785999","-87.752403","KMDW","MDW"
"35.0424","-89.9767","KMEM","MEM"
"26.176141","-98.237965","KMFE","MFE"
"42.37419891","-122.8730011","KMFR","MFR"
"25.79319954","-80.29060364","KMIA","MIA"
"42.947201","-87.896599","KMKE","MKE"
"28.1028","-80.645302","KMLB","MLB"
"41.448502","-90.5075","KMLI","MLI"
"48.25939941","-101.2799988","KMOT","MOT"
"46.91630173","-114.0910034","KMSO","MSO"
"44.880081","-93.221741","KMSP","MSP"
"44.936157","-74.844304","KMSS","MSS"
"29.993401","-90.258003","KMSY","MSY"
"47.20769882","-119.3199997","KMWH","MWH"
"33.679699","-78.928299","KMYR","MYR"
"32.650938","-114.609375","KNYL","YUM"
"37.720085","-122.221184","KOAK","OAK"
"29.17259979","-82.22419739","KOCF","OCF"
"44.6819","-75.4655","KOGS","OGS"
"34.056","-117.600998","KONT","ONT"
"41.9786","-87.9048","KORD","ORD"
"36.895341","-76.201","KORF","ORF"
"44.65090179","-73.4681015","KPBG","PBG"
"26.683201","-80.095596","KPBI","PBI"
"45.588699","-122.598","KPDX","PDX"
"37.131901","-76.492996","KPHF","PHF"
"39.871899","-75.241096","KPHL","PHL"
"42.9109993","-82.52890015","KPHN","PHN"
"33.435302","-112.005905","KPHX","PHX"
"40.6642","-89.693298","KPIA","PIA"
"27.9102","-82.687401","KPIE","PIE"
"40.491501","-80.232903","KPIT","PIT"
"30.4734","-87.1866","KPNS","PNS"
"43.07789993","-70.82330322","KPSM","PSM"
"33.8297","-116.507004","KPSP","PSP"
"42.66550064","-83.42009735","KPTK","PTK"
"43.646198","-70.309303","KPWM","PWM"
"35.877602","-78.787498","KRDU","RDU"
"42.1954","-89.097198","KRFD","RFD"
"37.505199","-77.319702","KRIC","RIC"
"43.23379898","-75.40699768","KRME","RME"
"39.4991","-119.767998","KRNO","RNO"
"43.1189","-77.672401","KROC","ROC"
"33.301601","-104.530998","KROW","ROW"
"43.908298","-92.5","KRST","RST"
"26.53619957","-81.75520325","KRSW","RSW"
"32.73360062","-117.1900024","KSAN","SAN"
"29.533701","-98.469803","KSAT","SAT"
"32.127602","-81.202103","KSAV","SAV"
"46.3536","-87.395401","KSAW","MQT"
"34.095402","-117.235001","KSBD","SBD"
"41.708698","-86.317299","KSBN","SBN"
"38.1744","-85.736","KSDF","SDF"
"47.447943","-122.310276","KSEA","SEA"
"28.77759933","-81.23750305","KSFB","SFB"
"37.619806","-122.374821","KSFO","SFO"
"37.362452","-121.929188","KSJC","SJC"
"40.78886","-111.979866","KSLC","SLC"
"38.6954","-121.591003","KSMF","SMF"
"27.394631","-82.554359","KSRQ","SRQ"
"38.748697","-90.370003","KSTL","STL"
"41.504101","-74.104797","KSWF","SWF"
"43.11119843","-76.10630035","KSYR","SYR"
"30.3965","-84.350304","KTLH","TLH"
"27.9755","-82.533203","KTPA","TPA"
"36.19839859","-95.88809967","KTUL","TUL"
"32.115004","-110.938053","KTUS","TUS"
"42.035802","20.415955","LAKU","KFZ"
"41.4147","19.7206","LATI","TIA"
"35.152337","33.506584","LCEN","ECN"
"34.875099","33.624901","LCLK","LCA"
"34.717999","32.485699","LCPH","PFO"
"37.803","-1.125","LEMI","RMU"
"45.729198","0.221456","LFBU","ANG"
"37.936401","23.9445","LGAV","ATH"
"35.339699","25.1803","LGIR","HER"
"38.12009811","20.50049973","LGKF","EFL"
"37.06829834","22.02549934","LGKL","KLX"
"36.794523","27.09115","LGKO","KGS"
"39.601898","19.911699","LGKR","CFU"
"40.9133","24.6192","LGKV","KVA"
"39.917099","25.23629951","LGLM","LXS"
"39.057272","26.598887","LGMT","MJT"
"13.111915","123.676829","RPLK","DRP"
"36.405399","28.086201","LGRP","RHO"
"35.5317","24.1497","LGSA","CHQ"
"37.689999","26.911699","LGSM","SMI"
"37.7509","20.8843","LGZA","ZTH"
"47.43018","19.262393","LHBP","BUD"
"47.488899","21.615299","LHDC","DEB"
"38.905197","16.243762","LICA","SUF"
"45.670725","9.709223","LIME","BGY"
"44.547001","7.62322","LIMZ","CUF"
"44.194801","12.0701","LIPK","FRL"
"44.020302","12.6117","LIPR","RMI"
"41.7994","12.5949","LIRA","CIA"
"40.886002","14.2908","LIRN","NAP"
"43.683899","10.3927","LIRP","PSA"
"43.095901","12.5132","LIRZ","PEG"
"35.857498","14.4775","LMML","MLA"
"48.110298","16.5697","LOWW","VIE"
"44.94139862","17.29750061","LQBK","BNX"
"43.8246","18.331499","LQSA","SJJ"
"44.458698","18.7248","LQTZ","TZL"
"46.176601","21.261999","LRAR","ARW"
"46.5219","26.910299","LRBC","BCM"
"44.503201","26.1021","LRBS","BBU"
"44.362202","28.4883","LRCK","CND"
"46.787425","23.684292","LRCL","CLJ"
"44.3181","23.888599","LRCV","CRA"
"47.180278","27.620833","LRIA","IAS"
"47.02529907","21.90250015","LROD","OMR"
"44.572127","26.103396","LROP","OTP"
"45.70558","25.522871","LRBV","GHV"
"45.785841","24.086666","LRSB","SBZ"
"47.7033","22.8857","LRSM","SUJ"
"47.6875","26.35409927","LRSV","SCV"
"46.467701","24.4125","LRTM","TGM"
"45.809898","21.3379","LRTR","TSR"
"40.128101","32.995098","LTAC","ESB"
"36.947201","37.478699","LTAJ","GZT"
"38.770401","35.49539948","LTAU","ASR"
"40.898602","29.3092","LTFJ","SAW"
"47.837666","27.781108","LUBL","BZY"
"46.9277","28.931","LUKK","RMO"
"36.151199","-5.34966","LXGB","GIB"
"48.663101","21.2411","LZKZ","KSC"
"21.4445","-71.142303","MBGT","GDT"
"21.773697","-72.268321","MBPV","PLS"
"18.25149918","-71.12039948","MDBH","BRX"
"19.269259","-69.737405","MDCY","AZS"
"18.57250023","-69.98560333","MDJB","JBQ"
"18.452222","-68.911111","MDLR","LRM"
"18.5674","-68.363403","MDPC","PUJ"
"19.7579","-70.57","MDPP","POP"
"18.42970085","-69.66889954","MDSD","SDQ"
"19.40609932","-70.60469818","MDST","STI"
"14.5833","-90.527496","MGGT","GUA"
"16.913799","-89.866402","MGMM","FRS"
"15.7425","-86.852997","MHLC","LCE"
"15.4526","-87.923599","MHLM","SAP"
"16.316799","-86.523003","MHRO","RTB"
"14.0609","-87.217201","MHTG","TGU"
"18.404079","-76.969754","MKBS","OCJ"
"17.93569946","-76.78749847","MKJP","KIN"
"18.5037","-77.913399","MKJS","MBJ"
"25.865601","-100.237","MMAN","NTR"
"21.699589","-102.318372","MMAS","AGU"
"15.774909","-96.260319","MMBT","HUX"
"18.65369987","-91.7990036","MMCE","CME"
"24.76504","-107.475228","MMCL","CUL"
"18.5047","-88.326797","MMCM","CTM"
"27.39259911","-109.8330002","MMCN","CEN"
"19.81679916","-90.50029755","MMCP","CPE"
"31.63610077","-106.4290009","MMCS","CJS"
"20.6413","-88.446198","MMCT","CZA"
"28.70289993","-105.9649963","MMCU","CUU"
"23.70330048","-98.95649719","MMCV","CVM"
"20.511425","-86.930287","MMCZ","CZM"
"24.125908","-104.533904","MMDO","DGO"
"21.419833","-104.842472","MMEP","TPQ"
"20.523342","-103.310108","MMGL","GDL"
"27.96899986","-110.9250031","MMGM","GYM"
"29.093527","-111.049891","MMHO","HMO"
"25.544145","-100.930195","MMIO","SLW"
"25.685447","-109.081055","MMLM","LMM"
"20.992695","-101.480284","MMLO","BJX"
"24.0727005","-110.3619995","MMLP","LAP"
"25.98920059","-111.3479996","MMLT","LTO"
"25.76989937","-97.52529907","MMMA","MAM"
"20.933384","-89.662621","MMMD","MID"
"32.630629","-115.242805","MMML","MXL"
"19.849899","-101.025002","MMMM","MLM"
"18.103399","-94.580704","MMMT","MTT"
"26.9557","-101.470001","MMMV","LOV"
"19.435137","-99.071328","MMMX","MEX"
"25.778521","-100.106989","MMMY","MTY"
"23.161474","-106.264572","MMMZ","MZT"
"31.225756","-110.976934","MMNG","NOG"
"27.443899","-99.570503","MMNL","NLD"
"17.000814","-96.72197","MMOX","OAX"
"19.158465","-98.371582","MMPB","PBC"
"28.627873","-100.53524","MMPG","PDS"
"19.3967","-102.039001","MMPN","UPN"
"17.533153","-92.015484","MMPQ","PQM"
"20.679913","-105.254391","MMPR","PVR"
"15.874859","-97.091868","MMPS","PXM"
"26.0089","-98.2285","MMRX","REX"
"23.151919","-109.720731","MMSD","SJD"
"22.25429916","-100.9309998","MMSP","SLP"
"25.5683","-103.411003","MMTC","TRC"
"16.56360054","-93.02249908","MMTG","TGZ"
"32.545963","-116.975856","MMTJ","TIJ"
"20.172098","-87.660272","MMTL","TQO"
"22.29640007","-97.86589813","MMTM","TAM"
"19.3369","-99.56583","MMTO","TLC"
"14.790371","-92.36883","MMTP","TAP"
"21.039444","-86.874304","MMUN","CUN"
"17.99699974","-92.81739807","MMVA","VSA"
"19.14590073","-96.18730164","MMVR","VER"
"22.8971","-102.686996","MMZC","ZCL"
"17.601771","-101.460629","MMZH","ZIH"
"19.1448","-104.558998","MMZO","ZLO"
"12.14150047","-86.16819763","MNMG","MGA"
"9.34085","-82.250801","MPBO","BOC"
"9.458962","-82.515062","MPCH","CHX"
"8.391","-82.434998","MPDA","DAV"
"8.91479","-79.599602","MPPA","BLB"
"8.97334","-79.555603","MPMG","PAC"
"8.375880241","-80.12789917","MPSM","RIH"
"9.07136","-79.383499","MPTO","PTY"
"10.5933","-85.544403","MRLB","LIR"
"9.957960129","-83.02200317","MRLM","LIO"
"9.99386","-84.208801","MROC","SJO"
"9.95705","-84.139801","MRPV","SYQ"
"13.4409","-89.055702","MSLP","SAL"
"19.726734","-72.199576","MTCH","CAP"
"18.58","-72.292503","MTPP","PAP"
"21.42029953","-77.84750366","MUCM","CMW"
"19.96980095","-75.83540344","MUCU","SCU"
"22.98920059","-82.40910339","MUHA","HAV"
"19.687","-79.882797","MWCB","CYB"
"19.292801","-81.357697","MWCR","GCM"
"24.69790077","-77.79560089","MYAF","ASD"
"25.41710091","-77.88089752","MYBC","CCZ"
"23.562599","-75.877998","MYEF","GGT"
"24.89507873","-76.17688179","MYER","RSD"
"26.55870056","-78.69560242","MYGF","FPO"
"25.039","-77.466202","MYNN","NAS"
"17.539951","-88.303556","MZBZ","BZE"
"-21.2027","-159.806","NCRG","RAR"
"-17.7553997","177.4429932","NFFN","NAN"
"-18.04330063","178.5590057","NFNA","SUV"
"-21.24119949","-175.1499939","NFTF","TBU"
"-18.58530045","-173.9620056","NFTV","VAV"
"10.298889","10.9","DNGO","GMO"
"-8.525","179.195999","NGFU","FUN"
"1.38164","173.147003","NGTA","TRW"
"-19.07903099","-169.9255981","NIUE","IUE"
"-13.82999992","-172.0079956","NSFA","APW"
"-14.331","-170.710007","NSTU","PPG"
"-17.553699","-149.606995","NTAA","PPT"
"-15.50500011","167.2200012","NVSS","SON"
"-17.699301","168.320007","NVVV","VLI"
"-22.014601","166.212997","NWWW","NOU"
"-43.48939896","172.5319977","NZCH","CHC"
"-45.928101","170.197998","NZDN","DUD"
"-41.32720184","174.8049927","NZWN","WLG"
"34.209999","62.228298","OAHR","HEA"
"34.565899","69.212303","OAKB","KBL"
"31.5058","65.847801","OAKN","KDH"
"36.706902","67.209702","OAMS","MZR"
"26.267295","50.63764","OBBI","BAH"
"25.285299","49.485199","OEAH","HOF"
"26.471201","49.797901","OEDF","DMM"
"21.6796","39.156502","OEJN","JED"
"24.9576","46.698799","OERK","RUH"
"31.3374","48.762001","OIAW","AWZ"
"26.52619934","53.98020172","OIBK","KIH"
"32.750755","51.861483","OIFM","IFN"
"35.41609955","51.15219879","OIIE","IKA"
"35.68920135","51.31340027","OIII","THR"
"35.7761","50.826698","OIIP","PYK"
"27.21829987","56.37779999","OIKB","BND"
"32.896525","59.281258","OIMB","XBJ"
"36.23519897","59.64099884","OIMM","MHD"
"36.90701","50.687316","OINR","RZR"
"27.6747","54.383301","OISL","LRR"
"29.5392","52.589802","OISS","SYZ"
"38.1339","46.235001","OITT","TBZ"
"39.191293","44.928505","OITU","IMQ"
"31.72260094","35.99319839","OJAI","AMM"
"29.61160088","35.01810074","OJAQ","AQJ"
"29.226601","47.968899","OKKK","KWI"
"33.82089996","35.48839951","OLBA","BEY"
"19.501944","57.634167","OODQ","DQM"
"24.443764","54.651718","OMAA","AUH"
"25.25279999","55.36439896","OMDB","DXB"
"24.896356","55.161389","OMDW","DWC"
"25.1122","56.324001","OMFJ","FJR"
"25.6135006","55.93880081","OMRK","RKT"
"25.3286","55.5172","OMSJ","SHJ"
"23.5933","58.284401","OOMS","MCT"
"17.0387001","54.09130096","OOSA","SLL"
"29.96100044","70.48590088","OPDG","DEA"
"31.36499977","72.99479675","OPFA","LYP"
"25.232391","62.327671","OPGD","GWD"
"33.549","72.82566","OPIS","ISB"
"24.9065","67.160797","OPKC","KHI"
"31.521601","74.403603","OPLA","LHE"
"30.20319939","71.4190979","OPMT","MUX"
"33.9939003","71.51460266","OPPS","PEW"
"30.25139999","66.93779755","OPQT","UET"
"28.38389969","70.27960205","OPRK","RYK"
"32.535557","74.363892","OPST","SKT"
"25.9864006","63.03020096","OPTU","TUK"
"33.262501","44.2346","ORBI","BGW"
"36.305801","43.1474","ORBM","OSM"
"36.23759842","43.96319962","ORER","EBL"
"30.549101","47.662102","ORMM","BSR"
"31.989853","44.404317","ORNI","NJF"
"35.5617485","45.31673813","ORSU","ISU"
"36.180698","37.2244","OSAP","ALP"
"33.41149902","36.5155983","OSDI","DAM"
"35.4011","35.9487","OSLK","LTK"
"25.273056","51.608056","OTHH","DOH"
"14.75300026","42.97629929","OYHD","HOD"
"15.47630024","44.21969986","OYSN","SAH"
"13.68599987","44.13909912","OYTZ","TAI"
"64.815102","-147.856003","PAFA","FAI"
"58.355","-134.576004","PAJN","JNU"
"55.35559845","-131.7140045","PAKT","KTN"
"61.179004","-149.992561","PANC","ANC"
"14.1743","145.242996","PGRO","ROP"
"15.119","145.729004","PGSN","SPN"
"13.4834","144.796005","PGUM","GUM"
"14.998101","145.61923","PGWT","TIQ"
"18.182388","121.745853","RPLH","LLC"
"19.738783","-156.045603","PHKO","KOA"
"21.32062","-157.924228","PHNL","HNL"
"19.721399","-155.048004","PHTO","ITO"
"7.06476","171.272003","PKMJ","MAJ"
"1.986278","-157.350011","PLCH","CXI"
"7.461870193","151.8430023","PTKK","TKK"
"6.985099792","158.2089996","PTPN","PNI"
"7.36731","134.544236","PTRO","ROR"
"5.35698","162.957993","PTSA","KSA"
"9.49891","138.082993","PTYA","YAP"
"22.577101","120.349998","RCKH","KHH"
"25.0777","121.233002","RCTP","TPE"
"35.764702","140.386002","RJAA","NRT"
"34.427299","135.244003","RJBB","KIX"
"34.858398","136.804993","RJGG","NGO"
"34.7855","135.438004","RJOO","ITM"
"34.991406","126.382814","RKJB","MWX"
"38.061298","128.669006","RKNY","YNY"
"33.512058","126.492548","RKPC","CJU"
"35.179501","128.938004","RKPK","PUS"
"37.469101","126.450996","RKSI","ICN"
"37.5583","126.791","RKSS","GMP"
"35.896872","128.65531","RKTN","TAE"
"36.717008","127.498741","RKTU","CJJ"
"14.7944","120.271004","RPLB","SFS"
"15.186","120.559998","RPLC","CRK"
"18.176121","120.531034","RPLI","LAO"
"14.5086","121.019997","RPLL","MNL"
"7.12552","125.646004","RPMD","DVO"
"6.058000088","125.0960007","RPMR","GES"
"6.922420025","122.0599976","RPMZ","ZAM"
"9.573045","123.770143","RPSP","TAG"
"10.7764","123.014999","RPVB","BCD"
"10.833017","122.493358","RPVI","ILO"
"11.67940044","122.3759995","RPVK","KLO"
"10.309261","123.97974","RPVM","CEB"
"9.74212","118.759003","RPVP","PPS"
"-32.9036","-60.785","SAAR","ROS"
"-34.8222","-58.5358","SAEZ","EZE"
"-32.83169937","-68.79290009","SAME","MDZ"
"-28.593117","-65.7512","SANC","CTC"
"-26.8409","-65.104897","SANT","TUC"
"-27.4455","-58.7619","SARC","CNQ"
"-27.45","-59.0561","SARE","RES"
"-26.2127","-58.2281","SARF","FMA"
"-25.737301","-54.4734","SARI","IGR"
"-24.8560009","-65.48619843","SASA","SLA"
"-24.392799","-65.097801","SASJ","JUJ"
"-45.7853","-67.4655","SAVC","CRD"
"-50.2803","-72.053101","SAWC","FTE"
"-53.7777","-67.7494","SAWE","RGA"
"-51.6089","-69.3126","SAWG","RGL"
"-54.8433","-68.2958","SAWH","USH"
"-37.9342","-57.5733","SAZM","MDQ"
"-38.949001","-68.155701","SAZN","NQN"
"-1.379279","-48.476207","SBBE","BEL"
"-15.869167","-47.920834","SBBR","BSB"
"2.845855","-60.690944","SBBV","BVB"
"-22.921485","-42.071874","SBCB","CFB"
"-19.63571","-43.966928","SBCF","CNF"
